stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
0846,"0846","ORANGE & 63RD NE",,  33.869361,-118.177310,,,0
0847,"0847","ORANGE & 64TH NE",,  33.871182,-118.177317,,,0
0848,"0848","ORANGE & 65TH NE",,  33.873048,-118.177337,,,0
0849,"0849","ORANGE & ARTESIA NE",,  33.874914,-118.177351,,,0
0850,"0850","ORANGE & 67TH NE",,  33.876631,-118.177358,,,0
0851,"0851","ORANGE & 68TH NE",,  33.878448,-118.177362,,,0
0852,"0852","ORANGE & 70TH SE",,  33.881564,-118.177395,,,0
0853,"0853","ORANGE & JACKSON NE",,  33.885806,-118.177397,,,0
0854,"0854","ORANGE & ALONDRA NE",,  33.889348,-118.177408,,,0
0855,"0855","ORANGE & MYRRH NE",,  33.892948,-118.177426,,,0
0856,"0856","ORANGE & SOMERSET BLVD NE",,  33.896693,-118.177476,,,0
0857,"0857","ORANGE & SAN VICENTE NE",,  33.899856,-118.177473,,,0
0858,"0858","ORANGE & SAN CARLOS NE",,  33.902211,-118.177518,,,0
0861,"0861","ORANGE & SAN CARLOS NW",,  33.901941,-118.177642,,,0
0862,"0862","ORANGE & SAN VICENTE NW",,  33.899438,-118.177627,,,0
0863,"0863","ORANGE & SOMERSET BLVD SW",,  33.895978,-118.177613,,,0
0864,"0864","ORANGE & MYRRH W",,  33.892563,-118.177609,,,0
0865,"0865","ORANGE & ALONDRA NW",,  33.889502,-118.177576,,,0
0866,"0866","ORANGE & 72ND SW",,  33.885221,-118.177564,,,0
0867,"0867","ORANGE & 70TH SW",,  33.881594,-118.177523,,,0
0868,"0868","ORANGE & 68TH SW",,  33.878065,-118.177585,,,0
0869,"0869","ORANGE & 67TH SW",,  33.876329,-118.177456,,,0
0870,"0870","ORANGE & ARTESIA SW",,  33.874367,-118.177498,,,0
0871,"0871","ORANGE & 65TH SW",,  33.872629,-118.177437,,,0
0872,"0872","ORANGE & 64TH SW",,  33.870844,-118.177494,,,0
0873,"0873","ORANGE & 63RD SW",,  33.869039,-118.177480,,,0
0874,"0874","ORANGE & HARDING SW",,  33.867058,-118.177463,,,0
0875,"0875","ORANGE & 61ST SW",,  33.865360,-118.177456,,,0
0876,"0876","ORANGE & 60TH SW",,  33.863499,-118.177367,,,0
0877,"0877","ORANGE & SOUTH SW",,  33.859856,-118.177382,,,0
0878,"0878","ORANGE & 56TH SW",,  33.857715,-118.177331,,,0
0880,"0880","ORANGE & MARKET SW",,  33.854116,-118.177386,,,0
0881,"0881","ORANGE & VIA WANDA SW",,  33.849785,-118.177255,,,0
0882,"0882","ORANGE & DEL AMO SW",,  33.846697,-118.176962,,,0
0883,"0883","ORANGE & 45TH WAY SW",,  33.843735,-118.176656,,,0
0884,"0884","ORANGE & SAN ANTONIO SW",,  33.840985,-118.176450,,,0
0885,"0885","ORANGE & CLAIRBORNE SW",,  33.838812,-118.176425,,,0
0886,"0886","ORANGE & TEHACHAPI SW",,  33.835597,-118.176438,,,0
0887,"0887","ORANGE & CARSON SW",,  33.832107,-118.176424,,,0
0888,"0888","ORANGE & ROOSEVELT SW",,  33.829538,-118.176449,,,0
0889,"0889","ORANGE & BIXBY NW",,  33.827469,-118.176434,,,0
0890,"0890","ORANGE & 37TH SW",,  33.823987,-118.176420,,,0
0891,"0891","ORANGE & 36TH SW",,  33.821998,-118.176416,,,0
0892,"0892","ORANGE & WARDLOW SW",,  33.818694,-118.176427,,,0
0893,"0893","ORANGE & 33RD SW",,  33.816942,-118.176422,,,0
0894,"0894","ORANGE & 32ND SW",,  33.815018,-118.176438,,,0
0895,"0895","ORANGE & SPRING NW",,  33.811998,-118.176448,,,0
0896,"0896","ORANGE & 29TH SW",,  33.809591,-118.176446,,,0
0898,"0898","ORANGE & WILLOW SW",,  33.803978,-118.176411,,,0
0899,"0899","ORANGE & BURNETT NW",,  33.801194,-118.176432,,,0
0900,"0900","ORANGE & 23RD SW",,  33.798650,-118.176430,,,0
0901,"0901","ORANGE & HILL NW",,  33.797193,-118.176404,,,0
0902,"0902","ORANGE & 20TH SW",,  33.793225,-118.176431,,,0
0903,"0903","ORANGE & 19TH SW",,  33.791046,-118.176453,,,0
0904,"0904","ORANGE & PCH SW",,  33.789530,-118.176430,,,0
0905,"0905","ALAMITOS & 16TH SW",,  33.786941,-118.176751,,,0
0908,"0908","TENTH & L.B. BLVD. SE",,  33.778920,-118.189014,,,0
0909,"0909","TENTH & LINDEN SE",,  33.778950,-118.186165,,,0
0910,"0910","TENTH & ATLANTIC SE",,  33.778944,-118.184792,,,0
0911,"0911","TENTH & OLIVE SE",,  33.778953,-118.182199,,,0
0912,"0912","TENTH & M.L. KING SE",,  33.778958,-118.180478,,,0
0913,"0913","TENTH & ALAMITOS SE",,  33.778961,-118.178843,,,0
0914,"0914","TENTH & ORANGE SE",,  33.778912,-118.176257,,,0
0915,"0915","TENTH & HOFFMAN SE",,  33.778953,-118.172851,,,0
0916,"0916","TENTH & WALNUT SE",,  33.778905,-118.171564,,,0
0917,"0917","TENTH & ROSE SE",,  33.778966,-118.169643,,,0
0918,"0918","TENTH & CHERRY SE",,  33.778907,-118.166661,,,0
0919,"0919","TENTH & DAWSON SE",,  33.778901,-118.165049,,,0
0920,"0920","TENTH & JUNIPERO SE",,  33.778906,-118.162867,,,0
0921,"0921","TENTH & MOLINO SE",,  33.778907,-118.160189,,,0
0922,"0922","TENTH & TEMPLE SE",,  33.778894,-118.157981,,,0
0923,"0923","TENTH & ORIZABA SE",,  33.778891,-118.155812,,,0
0924,"0924","TENTH & OBISPO SE",,  33.778890,-118.154161,,,0
0925,"0925","TENTH & REDONDO SE",,  33.778891,-118.151976,,,0
0926,"0926","TENTH & LOMA SE",,  33.778899,-118.149251,,,0
0927,"0927","TENTH & GRAND SE",,  33.778901,-118.148287,,,0
0928,"0928","TENTH & TERMINO SE",,  33.778909,-118.145780,,,0
0930,"0930","TENTH & XIMENO SE",,  33.778882,-118.141015,,,0
0977,"0977","PARK & SEVENTH NE",,  33.775605,-118.137577,,,0
0978,"0978","TENTH & XIMENO NW",,  33.779031,-118.142512,,,0
0980,"0980","TENTH & TERMINO NW",,  33.779005,-118.146145,,,0
0981,"0981","TENTH & GRAND NE",,  33.779016,-118.148498,,,0
0982,"0982","TENTH & LOMA NW",,  33.779013,-118.150495,,,0
0983,"0983","TENTH & REDONDO NW",,  33.779052,-118.152828,,,0
0984,"0984","TENTH & OBISPO NW",,  33.779041,-118.154855,,,0
0985,"0985","TENTH & ORIZABA NW",,  33.779057,-118.156955,,,0
0986,"0986","TENTH & TEMPLE NW",,  33.779019,-118.159235,,,0
0987,"0987","TENTH & MOLINO NW",,  33.779040,-118.161324,,,0
0988,"0988","TENTH & JUNIPERO NW",,  33.779004,-118.163552,,,0
0989,"0989","TENTH & DAWSON NW",,  33.779026,-118.165740,,,0
0990,"0990","TENTH & CHERRY NW",,  33.779045,-118.167994,,,0
0991,"0991","TENTH & VINA NW",,  33.779024,-118.169574,,,0
0992,"0992","TENTH & WALNUT NW",,  33.779012,-118.172206,,,0
0993,"0993","TENTH & HOFFMAN NW",,  33.779015,-118.173851,,,0
0994,"0994","TENTH & ORANGE NW",,  33.779000,-118.176569,,,0
0995,"0995","TENTH & ALAMITOS NW",,  33.779026,-118.179386,,,0
0996,"0996","TENTH & M.L. KING NW",,  33.779026,-118.180979,,,0
0997,"0997","TENTH & OLIVE NW",,  33.779042,-118.183105,,,0
0999,"0999","SIXTH & ATLANTIC SE",,  33.774069,-118.184821,,,0
1000,"1000","SIXTH & OLIVE SE",,  33.774109,-118.182064,,,0
1001,"1001","SEVENTH & ALAMITOS SE",,  33.775280,-118.179803,,,0
1003,"1003","SEVENTH & ORANGE SE",,  33.775283,-118.176088,,,0
1004,"1004","SEVENTH & NEBRASKA SE",,  33.775267,-118.173465,,,0
1005,"1005","SEVENTH & WALNUT SE",,  33.775273,-118.171764,,,0
1006,"1006","SEVENTH & ROSE SE",,  33.775284,-118.169625,,,0
1007,"1007","SEVENTH & CHERRY SE",,  33.775262,-118.167230,,,0
1008,"1008","SEVENTH & DAWSON SE",,  33.775268,-118.165229,,,0
1009,"1009","SEVENTH & JUNIPERO SE",,  33.775285,-118.163045,,,0
1010,"1010","SEVENTH & MOLINO SE",,  33.775266,-118.160896,,,0
1011,"1011","SEVENTH & TEMPLE SE",,  33.775282,-118.158645,,,0
1012,"1012","SEVENTH & ORIZABA SE",,  33.775285,-118.156546,,,0
1013,"1013","SEVENTH & OBISPO SE",,  33.775310,-118.154286,,,0
1014,"1014","SEVENTH & REDONDO SE",,  33.775271,-118.152160,,,0
1017,"1017","SEVENTH & TERMINO SE",,  33.775255,-118.145589,,,0
1019,"1019","SEVENTH & XIMENO SE",,  33.775249,-118.141351,,,0
1020,"1020","SEVENTH & PARK SE",,  33.775290,-118.136886,,,0
1021,"1021","SEVENTH & FEDERATION SW",,  33.775278,-118.134918,,,0
1022,"1022","SEVENTH & TERRAINE SE",,  33.775243,-118.127252,,,0
1023,"1023","SEVENTH & LOS ALTOS SE",,  33.775253,-118.125014,,,0
1024,"1024","SEVENTH & BELLFLOWER SW",,  33.775202,-118.121457,,,0
1025,"1025","W. CAMPUS & LIBRARY East Side",,  33.777783,-118.115123,,,0
1026,"1026","BEACH DR & W. CAMPUS N",,  33.781924,-118.114718,,,0
1027,"1027","BEACH DR. & DORMS N",,  33.782125,-118.120276,,,0
1029,"1029","BELLFLOWER & ATHERTON NE",,  33.788982,-118.124515,,,0
1030,"1030","BELLFLOWER & GARFORD NE",,  33.792056,-118.125256,,,0
1031,"1031","BELLFLOWER & BRITTON NE",,  33.794095,-118.125210,,,0
1032,"1032","BELLFLOWER & STEARNS NE",,  33.796153,-118.125184,,,0
1033,"1033","BELLFLOWER & 23RD NE",,  33.799296,-118.125172,,,0
1034,"1034","BELLFLOWER & 28TH NE",,  33.806965,-118.125137,,,0
1035,"1035","BELLFLOWER & SPRING NE",,  33.810744,-118.125113,,,0
1036,"1036","BELLFLOWER & MEZZANINE NE",,  33.815388,-118.125107,,,0
1037,"1037","BELLFLOWER & WARDLOW NE",,  33.819125,-118.125109,,,0
1038,"1038","BELLFLOWER & MONLACO NE",,  33.822504,-118.125091,,,0
1039,"1039","BELLFLOWER & CONANT NE",,  33.824917,-118.125085,,,0
1040,"1040","BELLFLOWER & HARCO NE",,  33.827973,-118.125063,,,0
1041,"1041","BELLFLOWER & PARKCREST NE",,  33.830566,-118.125064,,,0
1042,"1042","BELLFLOWER & CARSON NE",,  33.832633,-118.125054,,,0
1043,"1043","BELLFLOWER & HARVEY WAY NE",,  33.836384,-118.125030,,,0
1044,"1044","BELLFLOWER & CENTRALIA NE",,  33.839728,-118.125021,,,0
1045,"1045","BELLFLOWER & ARBOR WAY NE",,  33.843289,-118.125000,,,0
1046,"1046","BELLFLOWER & DEL AMO NE",,  33.847515,-118.125003,,,0
1047,"1047","BELLFLOWER & HARDWICK NE",,  33.850779,-118.124995,,,0
1048,"1048","BELLFLOWER & CANDLEWOOD NE",,  33.853797,-118.124993,,,0
1049,"1049","BELLFLOWER & MICHELSON NE",,  33.856352,-118.124987,,,0
1050,"1050","BELLFLOWER & SOUTH SE",,  33.860237,-118.124996,,,0
1051,"1051","BELLFLOWER & ANDY NE",,  33.861974,-118.125035,,,0
1052,"1052","BELLFLOWER & HEDDA NE",,  33.864186,-118.125055,,,0
1053,"1053","BELLFLOWER & ALLINGTON NE",,  33.865335,-118.125066,,,0
1054,"1054","BELLFLOWER & ASHWORTH SE",,  33.867733,-118.125080,,,0
1055,"1055","BELLFLOWER & CEDAR NE",,  33.871479,-118.125088,,,0
1056,"1056","BELLFLOWER & RAMONA SE",,  33.872710,-118.125100,,,0
1057,"1057","BELLFLOWER & ARTESIA SE",,  33.874449,-118.125063,,,0
1059,"1059","BELLFLOWER & PARK NE",,  33.878760,-118.125178,,,0
1060,"1060","BELLFLOWER & WALNUT SE",,  33.880118,-118.125177,,,0
1061,"1061","BELLFLOWER & FLOWER NE",,  33.882346,-118.125223,,,0
1062,"1062","BELLFLOWER & FLORA VISTA NE",,  33.886166,-118.125193,,,0
1065,"1065","BELLFLOWER & FLORA VISTA SW",,  33.886226,-118.125341,,,0
1066,"1066","BELLFLOWER & OAK SW",,  33.884448,-118.125391,,,0
1067,"1067","BELLFLOWER & FLOWER SW",,  33.881901,-118.125361,,,0
1068,"1068","BELLFLOWER & WALNUT SW",,  33.880140,-118.125345,,,0
1069,"1069","BELLFLOWER & PARK SW",,  33.878186,-118.125336,,,0
1071,"1071","BELLFLOWER & ARTESIA SW",,  33.874383,-118.125353,,,0
1072,"1072","BELLFLOWER & RAMONA NW",,  33.873174,-118.125345,,,0
1073,"1073","BELLFLOWER & ASHWORTH NW",,  33.868123,-118.125311,,,0
1074,"1074","BELLFLOWER & ALLINGTON SW",,  33.865554,-118.125261,,,0
1075,"1075","BELLFLOWER & HEDDA SW",,  33.864046,-118.125268,,,0
1076,"1076","BELLFLOWER & ANDY NW",,  33.862246,-118.125253,,,0
1077,"1077","BELLFLOWER & SOUTH SW",,  33.859767,-118.125262,,,0
1078,"1078","BELLFLOWER & MICHELSON SW",,  33.856011,-118.125214,,,0
1079,"1079","BELLFLOWER & CANDLEWOOD SW",,  33.853469,-118.125206,,,0
1080,"1080","BELLFLOWER & HARDWICK SW",,  33.850614,-118.125225,,,0
1081,"1081","BELLFLOWER & DEL AMO SW",,  33.846652,-118.125226,,,0
1082,"1082","BELLFLOWER & ARBOR SW",,  33.842769,-118.125253,,,0
1083,"1083","BELLFLOWER & CENTRALIA SW",,  33.839357,-118.125255,,,0
1084,"1084","BELLFLOWER & HARVEY WAY SW",,  33.835864,-118.125289,,,0
1085,"1085","BELLFLOWER & CARSON SW",,  33.831849,-118.125309,,,0
1086,"1086","BELLFLOWER & PARKCREST NW",,  33.830508,-118.125330,,,0
1087,"1087","BELLFLOWER & HARCO SW",,  33.827412,-118.125312,,,0
1088,"1088","BELLFLOWER & CONANT SW",,  33.824914,-118.125319,,,0
1089,"1089","BELLFLOWER & MONLACO SW",,  33.822070,-118.125318,,,0
1090,"1090","BELLFLOWER & WARDLOW SW",,  33.818149,-118.125355,,,0
1091,"1091","BELLFLOWER & KILLDEE SW",,  33.816080,-118.125384,,,0
1092,"1092","BELLFLOWER & MEZZANINE SW",,  33.815107,-118.125357,,,0
1093,"1093","BELLFLOWER & PAGENTRY SW",,  33.813054,-118.125377,,,0
1094,"1094","BELLFLOWER & SPRING SW",,  33.810364,-118.125406,,,0
1095,"1095","BELLFLOWER & 28TH NW",,  33.806663,-118.125384,,,0
1096,"1096","BELLFLOWER & LOS COYOTES SW",,  33.802016,-118.125406,,,0
1097,"1097","BELLFLOWER & 23RD SW",,  33.798925,-118.125418,,,0
1098,"1098","BELLFLOWER & STEARNS SW",,  33.795782,-118.125486,,,0
1099,"1099","BELLFLOWER & ABBEYFIELD SW",,  33.793674,-118.125506,,,0
1101,"1101","BELLFLOWER & ATHERTON SW",,  33.788278,-118.124405,,,0
1103,"1103","SEVENTH & PCH NW",,  33.775403,-118.123336,,,0
1104,"1104","SEVENTH & LOS ALTOS NW",,  33.775404,-118.125534,,,0
1106,"1106","SEVENTH & FEDERATION NW",,  33.775416,-118.134359,,,0
1107,"1107","SEVENTH & PARK NW",,  33.775423,-118.137975,,,0
1108,"1108","SEVENTH & XIMENO NW",,  33.775366,-118.141996,,,0
1110,"1110","SEVENTH & TERMINO NW",,  33.775386,-118.146201,,,0
1113,"1113","SEVENTH & REDONDO NW",,  33.775413,-118.152802,,,0
1114,"1114","SEVENTH & OBISPO NW",,  33.775414,-118.154819,,,0
1115,"1115","SEVENTH & ORIZABA NW",,  33.775430,-118.156987,,,0
1116,"1116","SEVENTH & TEMPLE NW",,  33.775430,-118.159376,,,0
1117,"1117","SEVENTH & MOLINO NW",,  33.775424,-118.161400,,,0
1118,"1118","SEVENTH & JUNIPERO NW",,  33.775424,-118.163565,,,0
1119,"1119","SEVENTH & DAWSON NW",,  33.775416,-118.165717,,,0
1120,"1120","SEVENTH & CHERRY NW",,  33.775413,-118.167908,,,0
1121,"1121","SEVENTH & ROSE NW",,  33.775407,-118.170099,,,0
1122,"1122","SEVENTH & WALNUT NW",,  33.775437,-118.172357,,,0
1123,"1123","SEVENTH & NEBRASKA NW",,  33.775409,-118.174051,,,0
1124,"1124","SEVENTH & ORANGE NW",,  33.775430,-118.176713,,,0
1125,"1125","SEVENTH & ALAMITOS NE",,  33.775375,-118.179932,,,0
1126,"1126","SEVENTH & OLIVE NW",,  33.775366,-118.182629,,,0
1127,"1127","SEVENTH & ELM NW",,  33.775397,-118.187999,,,0
1128,"1128","DEL AMO & BELLFLOWER NW",,  33.847165,-118.125566,,,0
1129,"1129","DEL AMO & PEARCE NW",,  33.847148,-118.129116,,,0
1130,"1130","CLARK & DEL AMO NE",,  33.847764,-118.133718,,,0
1131,"1131","CLARK & HARDWICK NE",,  33.850559,-118.133686,,,0
1134,"1134","Clark & Candlewood NW",,  33.853891,-118.133890,,,0
1135,"1135","CLARK & CANDLEWOOD NE",,  33.854046,-118.133708,,,0
1136,"1136","Candlewood & Graywood NW",,  33.853885,-118.138358,,,0
1137,"1137","CLARK & MICHELSON NE",,  33.857469,-118.133687,,,0
1138,"1138","CLARK & SOUTH SE",,  33.860220,-118.133695,,,0
1139,"1139","CLARK & HEDDA SE",,  33.863960,-118.133790,,,0
1140,"1140","CLARK & ASHWORTH SE",,  33.867752,-118.133799,,,0
1141,"1141","CLARK & ROSE SE",,  33.869458,-118.133795,,,0
1142,"1142","CLARK & CEDAR NE",,  33.871390,-118.133841,,,0
1143,"1143","CLARK & RAMONA SE",,  33.872780,-118.133912,,,0
1144,"1144","CLARK & ARTESIA SE",,  33.874481,-118.133856,,,0
1145,"1145","CLARK & PARK SE",,  33.878284,-118.133872,,,0
1146,"1146","CLARK & WALNUT SE",,  33.880122,-118.133891,,,0
1147,"1147","FLOWER & CLARK SE",,  33.882007,-118.133657,,,0
1148,"1148","FLOWER & ARDMORE SE",,  33.882021,-118.128827,,,0
1149,"1149","FLOWER & BELLFLOWER NW",,  33.882164,-118.125964,,,0
1150,"1150","FLOWER & ARDMORE NE",,  33.882155,-118.128903,,,0
1151,"1151","CLARK & FLOWER SW",,  33.881872,-118.134049,,,0
1152,"1152","CLARK & WALNUT NW",,  33.880402,-118.134050,,,0
1153,"1153","CLARK & PARK NW",,  33.878572,-118.134040,,,0
1154,"1154","CLARK & ARTESIA SW",,  33.874442,-118.134020,,,0
1156,"1156","CLARK & CEDAR NW",,  33.871425,-118.133983,,,0
1157,"1157","CLARK & ROSE SW",,  33.869427,-118.133969,,,0
1158,"1158","CLARK & ASHWORTH NW",,  33.868084,-118.133964,,,0
1159,"1159","CLARK & HEDDA NW",,  33.864369,-118.133958,,,0
1160,"1160","CLARK & SOUTH SW",,  33.859307,-118.133917,,,0
1163,"1163","CLARK & CANDLEWOOD SW",,  33.853301,-118.133865,,,0
1164,"1164","CLARK & HARDWICK SW",,  33.849937,-118.133873,,,0
1165,"1165","DEL AMO & CLARK SE",,  33.847014,-118.133338,,,0
1166,"1166","DEL AMO & PEARCE SE",,  33.846996,-118.129946,,,0
1167,"1167","WILLOW & LOS COYOTES SE",,  33.803155,-118.121396,,,0
1168,"1168","WILLOW & SAN VICENTE SE",,  33.803165,-118.116998,,,0
1169,"1169","WOODRUFF & WILLOW NE",,  33.803456,-118.114474,,,0
1170,"1170","WOODRUFF & OAKBROOK NE",,  33.806187,-118.114484,,,0
1171,"1171","WOODRUFF & SPRING NE",,  33.811048,-118.114448,,,0
1172,"1172","WOODRUFF & LOS COYOTES NE",,  33.813202,-118.115396,,,0
1173,"1173","WOODRUFF & FANWOOD NE",,  33.815454,-118.116442,,,0
1174,"1174","WOODRUFF & WARDLOW NE",,  33.818960,-118.116451,,,0
1175,"1175","WOODRUFF & MONLACO NE",,  33.822455,-118.116426,,,0
1176,"1176","WOODRUFF & CONANT NE",,  33.825151,-118.116459,,,0
1177,"1177","WOODRUFF & HARCO NE",,  33.827522,-118.116499,,,0
1178,"1178","WOODRUFF & MORTUARY E",,  33.829929,-118.116486,,,0
1179,"1179","WOODRUFF & CARSON NE",,  33.832677,-118.116460,,,0
1180,"1180","WOODRUFF & HARVEY WAY NE",,  33.836332,-118.116415,,,0
1181,"1181","WOODRUFF & CENTRALIA NE",,  33.839604,-118.116344,,,0
1182,"1182","WOODRUFF & ARBOR RD NE",,  33.843863,-118.116306,,,0
1183,"1183","WOODRUFF & DEL AMO NE",,  33.847202,-118.116296,,,0
1184,"1184","WOODRUFF & HARDWICK NE",,  33.851398,-118.116634,,,0
1185,"1185","WOODRUFF & CANDLEWOOD NE",,  33.853813,-118.116832,,,0
1186,"1186","WOODRUFF & PAVILIONS SE",,  33.856629,-118.116954,,,0
1187,"1187","WOODRUFF & SOUTH SE",,  33.857957,-118.116969,,,0
1188,"1188","WOODRUFF & ARABELLA SE",,  33.862870,-118.117068,,,0
1189,"1189","WOODRUFF & ASHWORTH NE",,  33.868170,-118.117119,,,0
1190,"1190","WOODRUFF & ROSE NE",,  33.870113,-118.117141,,,0
1191,"1191","WOODRUFF & ARTESIA NE",,  33.873254,-118.117188,,,0
1192,"1192","WOODRUFF & BEACH NE",,  33.877738,-118.117237,,,0
1193,"1193","WOODRUFF & WALNUT NE",,  33.880535,-118.117258,,,0
1194,"1194","WOODRUFF & MIDWAY SE",,  33.883582,-118.117295,,,0
1195,"1195","WOODRUFF & TRABUCO SE",,  33.887210,-118.117290,,,0
1196,"1196","ALONDRA & WOODRUFF SE",,  33.889271,-118.116456,,,0
1198,"1198","WOODRUFF & WALNUT SW",,  33.880095,-118.117445,,,0
1199,"1199","WOODRUFF & FLORA VISTA NW",,  33.882794,-118.117442,,,0
1200,"1200","WOODRUFF & BEACH SW",,  33.877367,-118.117415,,,0
1201,"1201","WOODRUFF & ARTESIA SW",,  33.872432,-118.117411,,,0
1202,"1202","WOODRUFF & ROSE NW",,  33.869868,-118.117371,,,0
1203,"1203","WOODRUFF & ASHWORTH SW",,  33.867675,-118.117348,,,0
1204,"1204","WOODRUFF & ALLINGTON SW",,  33.865175,-118.117319,,,0
1205,"1205","WOODRUFF & ARABELLA SW",,  33.861504,-118.117251,,,0
1206,"1206","WOODRUFF & SOUTH SW",,  33.857929,-118.117206,,,0
1207,"1207","WOODRUFF & PAVILIONS SW",,  33.856184,-118.117075,,,0
1208,"1208","WOODRUFF & CANDLEWOOD SW",,  33.852972,-118.116900,,,0
1209,"1209","WOODRUFF & HARDWICK SW",,  33.850104,-118.116675,,,0
1210,"1210","WOODRUFF & DEL AMO SW",,  33.846889,-118.116427,,,0
1211,"1211","WOODRUFF & ARBOR RD NW",,  33.843108,-118.116464,,,0
1212,"1212","WOODRUFF & CENTRALIA SW",,  33.839423,-118.116489,,,0
1213,"1213","WOODRUFF & HARVEY WAY SW",,  33.835513,-118.116569,,,0
1214,"1214","WOODRUFF & CARSON SW",,  33.831943,-118.116666,,,0
1215,"1215","WOODRUFF & HARCO SW",,  33.827522,-118.116644,,,0
1216,"1216","WOODRUFF & CONANT SW",,  33.824870,-118.116600,,,0
1217,"1217","WOODRUFF & MONLACO SW",,  33.822274,-118.116574,,,0
1218,"1218","WOODRUFF & WARDLOW SW",,  33.818116,-118.116601,,,0
1219,"1219","WOODRUFF & MEZZANINE SW",,  33.814748,-118.116448,,,0
1220,"1220","WOODRUFF & LOS COYOTES NW",,  33.813196,-118.115643,,,0
1221,"1221","WOODRUFF & SPRING NW",,  33.810847,-118.114701,,,0
1222,"1222","WOODRUFF & OAKBRIDGE SW",,  33.805723,-118.114744,,,0
1223,"1223","WOODRUFF & WILLOW SW",,  33.803560,-118.114767,,,0
1224,"1224","WILLOW & SAN VICENTE NW",,  33.803341,-118.117183,,,0
1225,"1225","WILLOW & RADNOR NW",,  33.803391,-118.122449,,,0
1230,"1230","WILLOW & EASY SE",,  33.804295,-118.209693,,,0
1231,"1231","WILLOW & OREGON SE",,  33.804315,-118.201046,,,0
1233,"1233","WILLOW & MAGNOLIA SE",,  33.804301,-118.197899,,,0
1235,"1235","WILLOW & PACIFIC SE",,  33.804287,-118.193377,,,0
1236,"1236","WILLOW & L.B. BLVD. SE",,  33.804307,-118.189042,,,0
1237,"1237","CARSON & ATLANTIC SE",,  33.831677,-118.184622,,,0
1239,"1239","CARSON & CALIFORNIA SE",,  33.832354,-118.180475,,,0
1240,"1240","CARSON & ORANGE NW",,  33.832336,-118.175911,,,0
1241,"1241","CARSON & WALNUT SW",,  33.832374,-118.172253,,,0
1243,"1243","CARSON & PARAMOUNT SE",,  33.832312,-118.159441,,,0
1244,"1244","CARSON & OBISPO SE",,  33.832348,-118.156886,,,0
1245,"1245","CARSON & WATSON SE",,  33.832357,-118.154687,,,0
1246,"1246","CARSON & WORSHAM SE",,  33.832308,-118.147361,,,0
1247,"1247","CARSON & LAKEWOOD SE",,  33.832230,-118.141671,,,0
1249,"1249","CARSON & FACULTY SE",,  33.832225,-118.136669,,,0
1250,"1250","CLARK & CARSON NE",,  33.832547,-118.133772,,,0
1251,"1251","CLARK & HARVEY WAY SE",,  33.836012,-118.133768,,,0
1252,"1252","CLARK & CENTRALIA NE",,  33.839831,-118.133797,,,0
1253,"1253","CLARK & ARBOR RD NE",,  33.843315,-118.133727,,,0
1254,"1254","CLARK & DEL AMO SW",,  33.846173,-118.133929,,,0
1255,"1255","CLARK & ARBOR RD SW",,  33.842856,-118.133891,,,0
1270,"1270","CARSON & LOS COYOTES SE",,  33.832135,-118.098386,,,0
1271,"1271","CARSON AT WORSHAM NW",,  33.832448,-118.145283,,,0
1272,"1272","CARSON & NECTAR NW",,  33.831585,-118.088339,,,0
1274,"1274","Carson and Los Coyotes Diagonal NW",,  33.832304,-118.100789,,,0
1282,"1282","Carson and Woodruff NE",,  33.832374,-118.116442,,,0
1288,"1288","CLARK & CENTRALIA NW",,  33.839781,-118.133899,,,0
1289,"1289","CLARK & HARVEY WAY SW",,  33.835868,-118.133949,,,0
1290,"1290","CLARK & L.B.C.C. NW",,  33.833667,-118.134005,,,0
1291,"1291","CARSON & CLARK NW",,  33.832452,-118.134339,,,0
1292,"1292","CARSON & FACULTY NE",,  33.832455,-118.137032,,,0
1293,"1293","CARSON & NORSE WAY NW",,  33.832483,-118.141273,,,0
1294,"1294","CARSON & LAKEWOOD NW",,  33.832456,-118.142978,,,0
1295,"1295","CARSON & LKWD. DR. NW",,  33.832500,-118.148092,,,0
1296,"1296","CARSON & CLUBHOUSE NE",,  33.832508,-118.154852,,,0
1297,"1297","CARSON & OBISPO NW",,  33.832523,-118.157489,,,0
1298,"1298","CARSON & PARAMOUNT NE",,  33.832518,-118.159564,,,0
1299,"1299","CARSON & WALNUT NE",,  33.832547,-118.172105,,,0
1300,"1300","CARSON & ORANGE SE",,  33.832543,-118.176735,,,0
1301,"1301","CARSON & CALIFORNIA NW",,  33.832562,-118.181045,,,0
1303,"1303","WILLOW & ATLANTIC NW",,  33.804525,-118.185441,,,0
1304,"1304","WILLOW & L.B. BLVD. NW",,  33.804496,-118.189829,,,0
1305,"1305","WILLOW & PACIFIC NW",,  33.804495,-118.194016,,,0
1306,"1306","WILLOW & CHESTNUT NW",,  33.804483,-118.195990,,,0
1307,"1307","WILLOW & MAGNOLIA NW",,  33.804482,-118.198183,,,0
1308,"1308","Carson and Woodruff SE",,  33.832157,-118.116353,,,0
1309,"1309","WILLOW & OREGON NW",,  33.804488,-118.201540,,,0
1310,"1310","WILLOW & EASY NW",,  33.804473,-118.210348,,,0
1311,"1311","WILLOW & CASPIAN NW",,  33.804472,-118.212484,,,0
